topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
4,1,2,1000000,10,1,1,1000,1024,10000,5,29,3.1750000000000003
4,1,4,1000000,1,1,1,10,512,100,2,0,1.2416666666666665
4,1,4,1000000,1,1,1,1000,1024,10000,2,29,1.2749999999999997
4,1,2,10,1,1,1,1000,1024,10000,5,0,4.0750000000000002
4,10,2,10,10,0,1,10,1024,100,5,0,3.3333333333333326
2,1,4,10,10,1,1,1000,512,10000,5,0,1.8666666666666665
2,10,2,10,1,1,1,1000,1024,10000,2,29,1.0999999999999999
2,1,2,10,10,0,1000,10,512,100,2,0,1541.0416666666667
2,10,2,10,10,1,1,10,512,100,2,0,1.7916666666666663
2,10,2,1000000,10,0,1000,10,512,100,2,0,1530.4250000000002
2,1,2,1000000,10,1,1,1000,512,10000,5,0,1.875
2,1,4,1000000,10,0,1,10,512,100,2,0,1.925
2,10,2,10,1,1,1,10,512,100,2,29,1.1166666666666665
2,1,2,1000000,10,0,1,10,1024,100,2,0,2.2666666666666662
2,10,4,1000000,10,1,1,10,512,100,2,0,1.9000000000000001
4,1,4,10,1,0,1000,10,512,100,2,0,213.45833333333337
4,1,4,10,1,1,1,1000,1024,10000,5,0,1.2499999999999998
2,10,2,1000000,10,1,1,1000,1024,10000,5,0,2.1583333333333328
4,10,2,10,10,1,1,10,1024,100,5,29,3.3749999999999996
2,1,4,10,1,1,1000,10,512,100,5,0,117.80833333333334
2,1,2,1000000,1,1,1000,10,512,100,5,0,97.533333333333346
2,10,4,1000000,10,1,1,1000,512,10000,2,29,2.0249999999999999
4,1,4,1000000,1,0,1000,1000,1024,10000,5,0,236.32500000000005
2,10,2,10,1,1,1000,10,1024,100,2,0,102.925
2,1,2,1000000,10,0,1000,1000,1024,10000,5,29,1381.8333333333333
2,10,2,1000000,1,1,1,10,512,100,5,29,1.1166666666666665
4,1,4,10,1,1,1000,1000,512,10000,5,0,260.4666666666667
2,1,2,10,10,1,1,1000,512,10000,5,29,2.2333333333333329
4,1,2,10,1,1,1000,10,1024,100,5,0,173.5
2,1,4,10,1,1,1,1000,512,10000,2,0,1.1416666666666666
4,10,4,1000000,10,1,1000,10,512,100,5,0,5392.8250000000007
4,1,4,1000000,1,0,1000,10,1024,100,2,0,252.625
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,1.8416666666666666
2,10,2,1000000,1,0,1,1000,512,10000,5,29,1.1333333333333331
4,10,4,10,10,1,1000,10,1024,100,2,29,5735.708333333333
2,1,2,10,1,0,1000,10,512,100,5,29,97.691666666666663
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,1397.9583333333333
4,1,4,10,10,0,1000,10,512,100,2,0,4974.6333333333323
2,10,4,1000000,10,1,1000,10,512,100,5,0,1823.6666666666667
2,10,2,10,1,0,1,1000,1024,10000,5,29,1.1083333333333332
4,10,4,1000000,1,0,1,10,1024,100,2,29,1.283333333333333
2,10,2,1000000,10,0,1,1000,1024,10000,2,29,1.833333333333333
4,10,2,1000000,10,0,1,1000,512,10000,5,0,3.1833333333333331
2,10,2,10,1,0,1000,10,1024,100,2,29,102.54166666666667
4,10,2,10,10,1,1,1000,512,10000,2,0,3.4166666666666665
2,1,2,10,10,1,1,10,512,100,2,29,1.8583333333333334
2,1,4,1000000,10,1,1,1000,1024,10000,2,0,2.0416666666666665
4,1,2,10,1,1,1000,1000,512,10000,5,0,183.85833333333332
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,184.55833333333337
2,10,4,10,10,0,1000,10,1024,100,2,29,1977.9833333333338
2,1,2,1000000,1,0,1000,10,512,100,5,29,95.691666666666663
2,1,2,1000000,1,0,1,10,1024,100,5,29,1.1166666666666665
2,10,4,10,10,0,1000,1000,512,10000,5,29,1726.6500000000003
2,1,4,1000000,10,1,1,10,512,100,5,0,1.916666666666667
2,1,4,10,1,1,1000,10,1024,100,5,0,122.60000000000001
2,10,2,1000000,1,0,1,1000,1024,10000,2,0,1.0999999999999999
4,10,4,10,1,1,1000,1000,1024,10000,5,0,230.54999999999998
2,1,4,10,10,1,1000,1000,1024,10000,5,0,1775.0083333333332
4,1,4,1000000,10,0,1000,10,512,100,5,29,5044.2166666666672
2,10,2,1000000,1,1,1000,10,512,100,2,0,96.958333333333314
2,10,4,1000000,1,0,1000,1000,512,10000,5,0,113.29166666666664
4,1,2,1000000,1,0,1000,10,512,100,5,29,194.35833333333335
2,10,4,1000000,10,0,1,1000,512,10000,2,0,1.9333333333333336
2,1,2,10,1,0,1000,10,1024,100,2,29,101.17500000000001
2,1,2,1000000,10,0,1,1000,1024,10000,2,0,1.8166666666666664
2,1,4,1000000,1,0,1000,1000,512,10000,5,0,126.10000000000001
4,10,4,10,1,1,1000,1000,1024,10000,2,29,233.65833333333333
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,1450.25
2,10,4,1000000,10,0,1000,10,1024,100,5,29,1733.6916666666668
2,10,4,1000000,1,1,1,1000,1024,10000,2,29,1.1083333333333332
2,10,2,10,10,1,1000,10,512,100,5,0,1573.1499999999999
4,1,2,1000000,10,0,1000,1000,1024,10000,5,29,4522.333333333333
2,10,2,10,1,0,1000,1000,1024,10000,2,29,96.341666666666683
2,10,4,1000000,1,0,1000,10,512,100,2,0,118.50833333333333
2,1,2,1000000,10,1,1,10,512,100,2,0,1.7833333333333332
4,10,4,10,1,1,1,1000,512,10000,5,0,1.2583333333333331
2,10,4,10,1,1,1,10,512,100,5,29,1.1083333333333332
2,1,4,10,1,1,1000,1000,1024,10000,5,0,113.93333333333334
2,1,2,10,1,1,1,1000,1024,10000,2,0,1.1249999999999998
2,10,4,1000000,10,1,1,10,1024,100,5,0,1.916666666666667
4,10,4,10,10,1,1000,10,512,100,5,0,4698.9833333333327
2,10,4,1000000,10,0,1,1000,512,10000,2,29,1.9666666666666666
2,1,4,10,1,0,1000,1000,512,10000,2,0,129.72499999999999
2,1,4,1000000,1,0,1,1000,512,10000,5,29,1.1166666666666665
2,1,4,10,1,1,1000,10,1024,100,5,29,110.71666666666665
4,1,4,1000000,10,0,1,1000,512,10000,5,0,5.1749999999999998
4,10,4,10,10,1,1,1000,512,10000,2,0,4.333333333333333
2,1,4,1000000,1,0,1000,1000,512,10000,5,29,119.86666666666666
4,1,2,1000000,10,1,1000,10,1024,100,5,29,4661.4250000000002
4,1,2,10,10,1,1,1000,1024,10000,5,0,3.3416666666666663
4,10,2,1000000,1,1,1000,10,512,100,5,29,195.05833333333337
4,10,4,1000000,1,1,1,1000,1024,10000,5,29,1.2749999999999997
4,10,2,1000000,1,0,1000,1000,1024,10000,5,29,202.51666666666665
2,1,2,10,1,1,1,10,1024,100,5,0,1.1083333333333332
2,10,2,1000000,1,1,1,1000,512,10000,5,29,1.1166666666666665
4,10,4,10,10,0,1,10,1024,100,2,0,4.2499999999999991
4,1,2,1000000,10,1,1,10,1024,100,2,29,3.4083333333333328
4,10,4,1000000,1,1,1000,1000,512,10000,5,0,252.73333333333335
